一级规格	二级规格	三级规格	四级规格	规格描述	锐捷N18E-XB	锐捷N18E-HCA	华为MA5800G	差异	控标说明	锐捷参考位置	华为参考章节
VXLAN Features	VXLAN	支持IPv4 VXLAN组播		组播vxlan功能，广东移动要求，EBG不支持	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持IPv6 over IPv4			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持IPv6 over IPv6			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持IPv6 VXLAN组播		组播vxlan功能，广东移动要求，EBG不支持	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持L2VNI MAPPING			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持L3VNI MAPPING			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持MAC与ARP/ND联动	针对哑终端不主动更新ARP的场景下，发生终端迁移时，设备主动更新ARP/ND表项	针对哑终端不主动更新ARP的场景下，发生终端迁移时，设备主动更新ARP/ND表项	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持ND代理(以网关MAC回复)			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持ND代答(以真实MAC回复)			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持netconf overlay配置	支持netconf配置	支持netconf配置	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持OverlayRouter口与成员联动	支持OverlayRouter口协议状态联动以太口状态、OT状态、二层子接口状态。当所有关联该VNI接口状态均为DOWN时，OR口状态也down。	支持OverlayRouter口协议状态联动以太口状态、OT状态、二层子接口状态。当所有关联该VNI接口状态均为DOWN时，OR口状态也down。	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持QinQ接入VXLAN网络	支持配置qinq接入vxlan（当前限制二层子接口接入vxlan才支持）	支持配置qinq接入vxlan（当前限制二层子接口接入vxlan才支持）	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持SVI接入VXLAN网络			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VLAN接入VXLAN			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN MIB	支持snmp配置、读取、trap	支持snmp配置、读取、trap	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN over VXLAN			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN PBR			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN-BRIDGE			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN-EVPN			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN-ROUTE			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN隧道保活			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN隧道相同物理出口封装不同外层dmac			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN隧道路由出口多类型	支持普通三层口和三层子接口	支持普通三层口和三层子接口	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持VXLAN静态路由			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持三层子接口接入VXLAN网络			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持二层子接口接入VXLAN			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持二层子接口流量统计	二层子接口下的流量统计	二层子接口下的流量统计	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持分布式网关			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持同时创建EVPN动态隧道和静态隧道			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持基于VXLAN实例做流量统计			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持基于VXLAN隧道配置限速			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持报文dscp拷贝		报文内层dscp拷贝到外层	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持网桥ARP代答			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持网桥ND代答			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持跨数据中心互联			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持路由口接入VXLAN网络			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持配置VXLAN报文UDP PORT值			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持隧道VNI流量统计	VXLAN隧道+VNI 维度的流量统计	VXLAN隧道+VNI 维度的流量统计	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持隧道流量统计	VXLAN隧道的流量统计	VXLAN隧道的流量统计	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持静态创建VXLAN隧道			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
VXLAN Features	VXLAN	支持风暴控制			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / VXLAN Features
超融合	Super Fiber	支持通过UFT模式控制超融合功能的开启关闭	仅default-hca及super-optical模式下支持开启超融合功能		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	FEC	上行FEC		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	保护组	2个端口为一个保护组		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	光设备模板	支持光设备模板创建		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	流量模板	支持流量模板创建		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	端口控制	开启/关闭光设备发现	关闭后，光设备无法上线	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	Super Fiber	线路加密	上行链路加密		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	LAN口管理	配置LAN口VLAN属性为access		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	上线	支持自动上线		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	删除	删除光设备	软件及硬件删除对应的OAP，但是认证各类表依旧保持，如果用户要删除设备并不允许上线，则需要同步去删除对应的认证列表	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	激活	支光设备去激活	仅把设备去激活，下个开窗周期，依旧可以认证上线	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	XOS口管理	开启/关闭XOS口发光		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	管理VLAN	支持修改带内口的native vlan		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	设备描述	支持配置光设备描述信息		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	升级	支持远程升级光设备		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	流氓光设备	支持使能流氓光设备检测功能		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
超融合	远端光设备管理	重启	支持远程重启光设备		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 超融合
互通对接	MACC	cwmp出厂默认地址（预配置）	默认开启CWMP功能， acs url 地址是MACC		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
Management Features	CWMP	STUN地址配置	当前STUN地址基于CWMP url地址确定，需要支持配置stun地址		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
Management Features	CWMP	CWMP支持主备服务器			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
互通对接	MACC	支持对接MACC	可通过MACC纳管		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	MACC	设备预绑定（预注册）	默认不开启CWMP功能，当在云端添加设备序列号，会将设备的CWMP打开，并在云端上线		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	WIS	cwmp出厂默认地址（预配置）	默认开启CWMP功能， acs url 地址是WIS		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	WIS	支持对接WIS	可通过WIS纳管		✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	WIS	设备预绑定（预注册）	默认不开启CWMP功能，当在云端添加设备序列号，会将设备的CWMP打开，并在云端上线		❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
Management Features	零配置	支持极光方式零配置开局（仅体现设备端功能支持情况）		极光和EDN方案均有使用	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
Management Features	零配置	支持极光方式零配置防环（仅体现设备端功能支持情况）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
Management Features	零配置	支持整网零配置防环（仅体现设备端功能支持情况）		仅EDN方案使用	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
Management Features	零配置	支持免SN录入与免审批入网（仅体现设备端功能支持情况）		仅EDN方案使用	✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / Management Features
互通对接	对接clearpass&ISE认证	支持Clearpass内置portal服务器对接	支持使用ClearPass做Portal服务器	支持使用ClearPass做Portal服务器	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	对接clearpass&ISE认证	支持Clearpass服务器AAA认证对接	WEB认证支持使用ClearPass做AAA服务器场景	WEB认证支持使用ClearPass做AAA服务器场景	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	认证软件	MCP与WMC			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	认证软件	SMP与ESS			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	网管软件	RG-SNC_2.33(p5)_Build20161229			✅ 支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
互通对接	网管软件	乐享（原RILL）			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 互通对接
数据中心特性	Buffer管理	MMU支持带流配置防挂死	支持MMU带流配置防挂死	支持MMU带流配置防挂死	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	MMU队列ID为0-7	队列ID为0-7，非1-8	队列ID为0-7，非1-8	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	支持MMU			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	支持实时缓存监控			✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	支持查看缓存不足导致的丢包计数	在普通管理界面支持缓存不足导致的丢包监控	在普通管理界面支持缓存不足导致的丢包监控	✅ 支持	✅ 支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	支持查看缓存告警次数统计	在普通管理界面支持查看缓存告警次数统计	在普通管理界面支持查看缓存告警次数统计	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
数据中心特性	Buffer管理	支持通过MIB读取Buffer拥塞单播丢包统计	支持通过MIB读取Buffer拥塞单播丢包统计	支持通过MIB读取Buffer拥塞单播丢包统计	❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 数据中心特性
云服务	SON自组网	支持SON自组网			❌ 不支持	❌ 不支持	✅ 支持	持平 ✅		12.6SPJ48 SPEC Sheet3	MA5800特性指南09 / 云服务
硬件规格	系统规格	主控板交换容量(MPLG-X17)			—	—	7.3 Tbit/s	持平 ✅	双方主控板均为7.3T级别	12.6SPJ48 SPEC Sheet4	华为MA5800官方规格表 / MA5800-X17
硬件规格	系统规格	每业务槽位净荷带宽(MPLB/MPLG-X17)			—	—	200 Gbit/s	持平 ✅	华为每槽200G，锐捷每槽200G	12.6SPJ48 SPEC Sheet4	华为MA5800官方规格表 / MA5800-X17
硬件规格	系统规格	最大接入ONT数(X17)			—	—	34816	⚠️ 华为独有	华为MA5800-X17接入能力34816	12.6SPJ48 SPEC Sheet4	华为MA5800官方规格表 / MA5800-X17
硬件规格	系统规格	组播用户数(X17)			—	—	17408	⚠️ 华为独有	华为MA5800-X17组播用户17408	12.6SPJ48 SPEC Sheet4	华为MA5800官方规格表 / MA5800-X17
